X1,X2,X3,X4
-1.6101960975861163,-4.227666738769201,-8.838446930800218,-21.295652810966107
-0.5013767390613781,-3.010995242596361,9.239932244331328,-24.60794330920192
0.8349864005578641,1.8980074804716582,10.560563085432305,15.11970846104106
0.008800464517247442,-2.8507390599333857,-0.4166778076154394,-8.224984530320128
-1.489962208382157,-11.509451195661988,-7.189770459361537,-63.539023766073946
-1.5852601783056437,-2.6945016916992026,-7.120544886124593,-17.34143480808645
1.3083750883385088,1.7141708596281644,7.44266468607424,7.19034638606702
1.2880024457629753,2.316991240196544,6.279400509712941,3.1621298992831264
-0.2271187095781359,5.720453753379715,-0.37308207534362703,25.21743960543609
0.6846513356183321,-1.3112369741957464,-3.155601203212422,-10.075364022547976
-1.0504511979246154,-2.631748266449058,-5.606788797623814,-17.13830727949269
2.182519431635058,6.160415080030527,5.064350839494629,32.270450448328354
-2.255878282040568,-3.743125701669348,-2.194442484543309,-23.227653204306492
1.2870696358140319,2.3020935244672995,8.641065614879931,11.545992854224185
0.1300434541671594,15.155927564007282,2.90473507804121,76.30566503746707
1.401825712492488,3.2329481920055656,3.1561326841234436,16.926212261830067
1.5245404694302065,-2.5183544162083726,16.057901611652643,-5.721751381910524
-1.2797590287323701,-6.767341120706844,-9.625023775464085,-38.104699540576654
-0.6785227747475417,0.6365120735103798,-8.722526468155857,11.598193007509861
-0.9160343742602551,-0.36112016835588157,-5.114522069655709,-15.230436889051202
0.9064497859976144,0.7525840723273745,6.923561077757084,2.1292153504329905
-2.441599045328244,-1.888489774578101,-10.871181257926935,4.628399433735437
0.8913312933213475,4.897214961667114,3.8905108191449815,28.04759154644195
1.2366678803702449,2.9162244600988396,10.261899992468795,32.62327374053738
-0.5813946938117786,-4.14473211335436,-3.672544186563136,-27.035598581824527
-1.3626500062638365,-2.393142194351316,-8.528003873798044,-8.96822980685894
0.30307327612121887,0.3759062705273175,-2.755085258219716,2.9023067864085745
1.3729916481292468,1.193824393247414,9.05565841140423,10.258279622202691
-0.35402569402782,0.8250194862870033,-6.532244861543765,0.7917688614019505
0.6636756294066342,1.0216934043042993,3.7131268111726525,9.316355217100035
-0.2344572927573656,3.8140532124290574,-4.90523923067082,17.944134515558215
0.04116289882364296,5.191996232916976,2.7630547794305933,27.31108196174026
1.5746333181008556,1.7450787985406508,-4.429866307527982,8.994401613741468
-0.9649894781808362,-1.888859982787854,-4.838648900297595,1.6323555890117696
0.6902214671419022,1.3952678953446567,-0.1570423286251561,7.418741472966786
-1.66064934353141,-7.0839809940259535,-13.535371907985711,-34.295029570406186
0.2178601251707983,-0.4736366758529074,1.3146784309694641,-14.325960682698215
7.123706444164354,14.16630243170289,39.11515722087652,96.02622718665117
0.08352170438408883,2.336747481779276,-3.9631530158710753,13.173114203376137
-0.14726592342844375,0.39049606019095295,0.790212669529496,1.65852363555962
-2.175237716177594,-4.50714572942398,-15.355841246976432,-16.05112168322183
1.030861239872585,0.07593750499921237,5.401878906122836,-2.4270864557274368
-0.5516703785204263,2.547385541431751,13.86990614071777,7.925171851644719
0.5537328613486819,2.7919561518503544,4.43201211098795,19.455301742577117
-0.025663579253678147,0.23677458150926906,1.824082077994698,4.4603386390062605
-0.3304660251770571,-2.901201612416772,2.7841989487728567,-14.594685232590063
-0.7315136524952078,-0.8047192628068167,3.764634719401115,-13.111487261838368
-5.392921757509931,-10.681501159902778,-21.532460184377186,-62.42605498432614
-1.271231282361801,-1.0796094728091725,-6.453852533947997,-18.042634920001937
0.5389742526588271,-0.8693876045850779,8.10300914275324,10.391327826082213
-1.1106229290680005,3.2440777469374877,-10.077727999967419,16.942797136623135
-0.1048492805722812,-4.153640194082742,-5.768887709165179,-21.976963904100135
-0.32927196081193427,-0.04914044740830181,8.534359777189053,-4.568331311270729
-0.08641433441512514,5.789804783605456,0.15962593388313606,27.293620902100656
-0.19490020960935084,-2.397297838668918,2.0448906146210373,-4.581055124907641
1.2832806405319779,-8.732077449311028,2.7086386608828352,-56.81297156918841
-2.598692256910213,-5.927966143048629,-8.168673051669671,-31.184913207264522
0.06176258698003581,0.45183319200794286,-2.2236185893791616,2.2445923615951706
-2.7952590059719213,-10.004562560221753,-25.829177698804333,-52.98261306427557
0.6497762856501279,1.7095756455244118,-5.565774837349828,22.536797348033634
-0.34808654226736396,0.18533593743959842,-2.2414832588481186,0.6741721491645684
-0.046016684809508636,-0.6233611544612817,9.408940916952856,-3.643757800467427
-0.05059797712293559,-2.580943461932222,-2.9362806932750343,-8.736518076511556
1.5843209387926722,0.309594404976143,5.432191656730009,7.241524577838412
2.675815448337129,5.153598926039194,11.057769012948189,31.63057822839438
-4.621985421978531,-2.5314627734975526,-9.509429025729407,-37.1578608185596
-0.7676544219829904,-1.8606489997457354,5.030002111774952,-10.886292806090896
0.11331786132646124,-0.19686810098595303,12.7146782485009,4.485758197155542
0.17115226311757406,1.7262076936731094,3.2139218945274317,8.960499099416761
-1.3445345303576406,1.3796860722703843,-4.572066797293074,-11.06137732000483
0.5126462055195462,2.0061193471490033,-0.5724854403347206,12.16336771705641
-1.4626606202545007,0.537055307799343,-20.56583486633104,9.736352195602544
0.18705454239961292,0.17066331027360213,-1.3692465949053665,2.7683906667616354
-0.8468949405969162,-2.6478175764930203,-19.692843911258663,-21.310999744838504
1.0094945071548798,2.6975253204830736,4.2282041104526,21.09362614347821
-1.6240882764723799,-3.952556180046611,-2.729512660857874,-32.82726188584944
-0.37021860752435326,1.9452137011437847,-6.9621740052103025,32.81926076792455
1.2826031249608316,2.057292122215446,11.55345332851998,15.658200642486097
-0.19570080842794244,-2.941730670388023,-9.521418912727906,-10.219771960335441
-0.3548347333408324,0.21441713158803122,4.886296129262957,10.798731844611023
2.0161297148710853,1.5013649182293118,5.609803170048913,24.778981972290254
-2.455483277176427,-5.119793215182757,-9.73353656151661,-32.25910419440218
0.017670841560575974,0.6086354774743675,5.7016284189906745,2.0225195173075887
-0.5529220729796327,-0.43202954951138517,-4.414420314762056,-0.4585166780282406
-2.6310925512960037,-4.143280722226445,-17.56123932711892,-29.453141632860163
-1.032951010580927,2.0773999429237504,-15.082001969708367,8.384540455176099
-1.5751915376774113,-1.278083862702485,-13.267198204906297,-26.014426308371647
1.457209012433909,1.284285707089088,14.918928618481292,15.479912321978633
-0.4463926980688419,-4.755962385795131,3.1565296832299317,-34.8920596399158
0.8257387248906829,2.13403652962607,21.957254805092504,2.4351075577186005
1.0068999386018085,0.22283519393270712,11.474698946955183,-4.509014347152589
-1.0180255358272545,-2.6748091086999777,-9.319968605342378,-14.487323786701912
0.029129787782746473,4.639120440173734,4.028356375552639,22.541300133925315
-1.2945398423174603,-0.8793254145545037,-3.424789190505683,-5.5069859893027004
-1.0310627099504563,0.5096780788881596,-6.435071411521205,0.5357061685079961
-0.07193065106485352,-0.9645732019061638,-4.877151321536675,-5.816597146991505
-0.4870621269330102,-3.4666244687775327,-2.7255309889898567,-3.1988680072339974
0.5229530391859212,-6.89044393178413,10.457617689293556,-29.81900735092035
-0.27193942065771787,1.3611308020015929,-0.35848989259679276,4.34183794167984
0.13972545336688946,-2.787687261085103,2.809264299515978,-14.244337834509942
0.29077678976629584,-7.252950777187031,-0.8400515183578425,-47.26944300066431
-1.0531982342585358,-0.7399399033388994,-7.276716442428121,-8.636994152423242
-2.3833416658326056,-3.6179900085237784,-14.29865309119799,-20.681427556523207
0.09976341067805523,1.2668858333107218,-1.1810734075437996,4.729066409652356
-2.846774919343623,-4.199223812624854,-10.18769822411717,-34.026182775269056
-1.0731553814028865,-5.3706787569753685,0.5201944510069261,-34.767562975806364
-1.6316077643257132,-4.815493070434906,-13.680095263898899,-27.255292625679388
-1.0229323535582746,-0.9084581161406138,-2.7979925558618866,-6.870920629904518
0.2519393708220234,2.1604131773375257,7.298825728730489,12.507981547556412
-1.734058611108141,2.929721396441213,-16.99641709699584,6.385981628074147
-0.2163645812198883,-4.53294044636913,-10.665293487239804,-28.503992395600342
